,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,bar_pressure,labelcycling,labelwalking,person,session
2026-06-07 13:50:12.804542991,0.21780788258124,-0.046392510642800006,0.2973694139872,-0.37825815140799995,-0.108095891423,0.12859276963303998,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:13.054542991,0.4260115263396,-0.322880874358,0.18014892526119997,-0.6742194962479999,0.3584269665928001,0.24527302861599998,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:13.304542991,0.0920770755128,0.13807389924240002,-0.35993356897,-0.6869090437840001,0.7496752273999999,0.25774959803999997,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:13.554542991,-0.39263388863239995,-0.248941049028,-0.24216339518399999,-0.1795632953248,-0.39150115845663996,0.014328651731600004,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:13.804542991,-0.20032209993280004,-0.5114823708616,-0.1986087955824,0.8875750374679999,-0.41179007649599997,-0.508974083664,1021.580734,1,0,giray,giray_cycling_s1
2026-06-07 13:50:14.054542991,0.3233992183287999,0.32923120783759996,0.21516022824814798,0.873667128068,-0.1429060879288,-0.267143419672,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:14.304542991,0.21588212550615385,0.4499317299669231,0.15047681292384618,0.022769337324153854,0.05190873016041539,0.11198790599080768,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:14.554542991,0.540277639208,-0.0036585794468,-0.05787433719799999,-0.602198191884,0.14177024752279999,0.25327420533600004,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:14.804542991,0.020472902940800012,0.2801157891892,-0.25081254980008,-0.8109750437720001,0.6005823433440001,0.22839905291999998,1021.580734,1,0,giray,giray_cycling_s1
2026-06-07 13:50:15.054542991,-0.30145120322200003,-0.1625804717348,-0.29720494352668,-0.5508466903888,0.037123380746800015,0.2614388731136,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:15.304542991,-0.45114310478879993,-0.14804203367520002,-0.22471050899840006,0.7287846326640001,-0.48136981964400005,-0.4091968114672,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:15.554542991,0.0009129959468000076,0.3136838589984,0.11797026551199999,1.067386393672,-0.3227350092,-0.40750598787599995,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:15.804542991,0.12523788677016,0.44026523719160005,0.54490960463684,0.18771791443519997,-0.0696700835956,-0.05971891347040001,1021.580734,1,0,giray,giray_cycling_s1
2026-06-07 13:50:16.054542991,-0.19754340949600002,-0.10785771651600001,-0.43570415170079996,-0.5614072120279999,0.01573967809764,0.1129149526316,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:16.304542991,0.4893663184319999,0.5555862929700001,0.343266595252,-0.8247123741959999,0.577466502192,0.171484662592,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:16.554542991,0.08238135117252,-0.429843081014,-0.25070089142572,-0.848832781872,0.45634353443279996,0.31180281862119996,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:16.804542991,-0.37291038822960004,-0.22827449508800002,-0.8154438305279998,0.721799385388,-0.4441277134399999,-0.32375232935200005,1021.580734,1,0,giray,giray_cycling_s1
2026-06-07 13:50:17.054542991,0.364966852238,0.14635535170800001,-0.28108388929120004,1.40244485852,-0.259806981676,-0.1755094540148,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:17.304542991,0.4662567305123999,0.7932203179876001,0.19483004415391997,0.3211791720912,-0.0726909631852,0.05708884957180001,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:17.554542991,0.26625622749,0.259355238356,-0.11420760562240001,-0.556413018696,0.02155454577684,0.3140770638,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:17.804542991,0.5839112815124001,0.25472658241156,0.12086791171439999,-0.9396669936559999,0.638687229184,0.20456837892399998,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:18.054542991,-0.32883229908800005,-0.0626961207914,-0.7320038526432,-0.714299855828,0.5036618858163999,0.2637558949,1021.581879,1,0,giray,giray_cycling_s1
2026-06-07 13:50:18.304542991,-0.3609429211870039,-0.26665668405769233,-0.3740836050580769,0.6560522820608845,-0.5633127930038462,-0.24011132443611924,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:18.554542991,0.055244458408800004,0.6616102174632,0.08954615497000001,1.30189545866,-0.504883184432,-0.32622750401199996,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:18.804542991,0.11001319902719998,0.6034037233080001,0.52887597800284,0.23569929932861597,-0.2604388537272,-0.055166364828359994,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:19.054542991,-0.0939451088956,0.23657282553352005,0.024424123803999987,-0.57623295426,0.0317579528322,0.1360302236708,1021.584549,1,0,giray,giray_cycling_s1
2026-06-07 13:50:19.304542991,-0.0460363918292,0.16613572211744,-0.013060106928799992,-1.0099124979599998,0.53130687952,0.18405532867200003,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:19.554542991,-0.43430270272,0.14881218216639996,-0.5817084014335999,-0.7660325729879999,0.6124444287106801,0.23403872310760002,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:19.804542991,-0.5715437304176,-0.2904613643252,-0.46316660571876,0.48706220509400006,-0.48266035796000006,-0.2676284318824,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:20.054542991,-0.014610671635479995,0.47195564909919996,0.0423013541916,1.31364506256,-0.501000179056,-0.469370727536,1021.585159,1,0,giray,giray_cycling_s1
2026-06-07 13:50:20.304542991,0.38635723006239997,0.5450217074592001,0.4074934411472,0.5030767999464,-0.27303299225548,-0.13764584582636,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:20.554542991,-0.011474342119600002,0.23852231062319998,0.102342903398,-0.4605333390839999,0.15915204748839998,0.19656282991199997,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:20.804542991,0.3080695964408,0.26174970820984,0.15417098572823482,-0.91625281574,0.352730026244,0.18299557447599998,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:21.054542991,-0.30221351641239996,0.2572222588312,-0.3611854812472,-0.9589930367480001,0.6917887496999999,0.296080865864,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:21.304542991,-0.5494683980212,-0.25546407125863996,-0.38719544015479995,0.23028709590840002,-0.30308522917999997,0.01953013736864,1021.589355,1,0,giray,giray_cycling_s1
2026-06-07 13:50:21.554542991,-0.5203004514792,0.2500153112732,-0.30647210203999997,1.1520485972719998,-0.630988045924,-0.423401244876,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:21.804542991,-0.305695603498,0.96969383548,0.43014132118944004,0.8225784433159999,-0.562834479808,-0.34145648956399993,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:22.054542991,-0.28192560768652003,0.4428812346532,0.573532707572,-0.3572706185810801,-0.1687756053336,-0.057843476214892,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:22.304542991,-0.13895386246807695,0.32655165648988466,0.4114547120930769,-0.921863111180769,0.15548110963706924,-0.04914942668061154,1021.589355,1,0,giray,giray_cycling_s1
2026-06-07 13:50:22.554542991,-0.263321369612848,0.2314434725454,-0.021583546466399994,-1.0271399997800001,0.616901090148,0.2079775467548,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:22.804542991,-1.013095834564,-0.052813876106399996,-0.4429469105908,-0.330377003994,0.2071671080872,0.08365214183799999,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:23.054542991,-0.8775033240324,0.1041000413884,-0.37144666642800006,0.7770648777520001,-0.6043395328519999,-0.30315624556016,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:23.304542991,-0.5722797662,0.6513620949519999,0.43973926841479993,1.073127751348,-0.60743771552,-0.42678289414,1021.590118,1,0,giray,giray_cycling_s1
2026-06-07 13:50:23.554542991,-0.7922512238319999,0.894406829312,0.62239112942,0.12605453270475997,-0.517280366416,-0.1682775813304,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:23.804542991,-1.221456990548,0.63488616156044,1.190145478132,-0.7623633110600001,-0.398079210516,-0.286011244336,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:24.054542991,-0.883029410588,0.425280413888,1.0551374787440002,-0.992936317844,-0.20964924193999998,-0.1737454465128,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:24.304542991,-1.528608281764,0.347693300102,0.6546312965768,-1.2828521012799998,0.4425513710695999,-0.2164633679444,1021.587143,1,0,giray,giray_cycling_s1
2026-06-07 13:50:24.554542991,-1.9245255574799998,0.03915738234872,0.7898755469159999,-0.49896933397000004,-0.37085353225760004,-0.5553392219559999,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:24.804542991,-1.5952493494359998,-0.2661873122008,0.9170111358256,0.3858395814920001,-0.669400355808,-1.27985485552,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:25.054542991,-0.6841836156064,0.06895159489559999,1.0952509218848399,0.507246514548,-0.472096443768,-0.938853342508,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:25.304542991,-0.17916467515639997,0.028168025839200004,0.7260192508248001,-0.1548695546766,0.04360745887736,-0.18092131934999997,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:25.554542991,0.350692699544,-0.4315715501411999,0.10642578020040001,-0.397512100932,0.071240178200488,0.34134587109200004,1021.586838,1,0,giray,giray_cycling_s1
2026-06-07 13:50:25.804542991,0.18885291507336,0.14682947905,0.22280094865052,-0.671462450028,0.601692295072,0.260826824988,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:26.054542991,-0.6872851542754801,-0.10276805447079998,-0.425523353964,-0.8777263158599999,0.46853925614360004,0.303519138104,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:26.304542991,-1.125320839576923,-0.2844610761919231,-0.03853832365346155,0.4618284160715384,-0.7357990443730771,-0.21726576842115383,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:26.554542991,-0.04020117464879999,-0.2618087416552,0.22501528921760003,0.868051335808,-0.41582136214800003,-0.7721737384640001,1021.583481,1,0,giray,giray_cycling_s1
2026-06-07 13:50:26.804542991,0.2815713833424,0.7073236909316001,0.44523146455159995,0.45020302467691997,-0.05489138329372,-0.41300046309759997,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:27.054542991,0.7559265661340001,0.047931451023999996,0.17577869290476003,-0.292356335224,0.22896345078799998,0.28193207521276004,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:27.304542991,0.557058750544,-0.33366575957719996,-0.19339951114479997,-0.806675209988,0.476349985596,0.2740248516244,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:27.554542991,0.41550968151960005,0.108792861696,-0.622768836204,-0.9340628481400001,0.7830330058071999,0.631942108868,1021.58165,1,0,giray,giray_cycling_s1
2026-06-07 13:50:27.804542991,-0.5070714301476,0.10922370504800001,-0.5332762884096,0.4453511879626,-0.5782081174799999,0.21654449544714002,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:28.054542991,0.07509022407916001,-0.1196192621748,-0.21963175778236002,1.06146648414,-0.46236440539600004,-0.559954721932,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:28.304542991,0.19105300011079202,0.6053336786740001,0.4890878506516,0.7197147059480001,-0.31574357270600006,-0.3312942531704,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:28.554542991,-0.012506282114440007,0.02373389510319999,-0.0089533735844,-0.30948253343268,0.007323172471939996,0.15606357451118438,1021.58165,1,0,giray,giray_cycling_s1
2026-06-07 13:50:28.804542991,0.3816380592252,0.2277713626396,0.34372840843208,-0.791613774324,0.29874563157159995,0.17128873407599998,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:29.054542991,-0.095451246394,0.11795672922040001,-0.25944797513766404,-1.07464904074,0.7973113656000002,0.38167148828799996,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:29.304542991,-0.724107117722,-0.2785265247472,-0.53913968917924,0.029773740468800013,-0.39667972278144,-0.11470842048839998,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:29.554542991,-0.12786831522000003,-0.056076359313600006,-0.1829868830622,1.101212239336,-0.47394742131600004,-0.605225027796,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:29.804542991,0.25389088664799997,0.65718255372,0.29551783469640003,0.870186836676,-0.22537557155200003,-0.17357062927880001,1021.578903,1,0,giray,giray_cycling_s1
2026-06-07 13:50:30.054542991,0.21805490404876,0.3380411725788,0.14353382456359998,-0.30004153484836,0.043083214444879996,0.10841281555200002,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:30.304542991,0.2943711228342308,0.24858596248046155,0.12446538415,-0.9042375959076921,0.3764875645807693,0.2055984004730769,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:30.554542991,0.059357097511999996,0.1425520185704,-0.8157238887639999,-0.866050896648,0.7115828716799999,0.32791612804400005,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:30.804542991,0.15341628560192,-0.1126898204538,-0.4489253611564001,0.05382051393559999,-0.0515137876236,0.058624718297039996,1021.578903,1,0,giray,giray_cycling_s1
2026-06-07 13:50:31.054542991,0.640141627231,-0.005126411839999987,-0.5647688305836,1.122825038388,-0.316735445552,-0.24559954285999996,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:31.304542991,1.3580942581639999,0.4279811141788,-0.566469271088,0.9347694420239999,0.048108789372480004,-0.16930595742488003,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:31.554542991,2.37624250792,0.525648852852,-0.56280128931968,-0.11905285198168,0.660118404628,0.4762848821264001,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:31.804542991,2.94967536844,0.8128364868811999,-0.8667531010529601,-0.539038163428,0.897917907244,1.131408283668,1021.578903,1,0,giray,giray_cycling_s1
2026-06-07 13:50:32.054542991,1.7144114762640001,0.6445784126244,-1.3169125521764,-0.713068001268,0.868433971428,1.38745752816,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:32.304542991,1.003003195286,0.3242083209492,-0.83180027026,0.1706181069552,-0.43916407018520004,0.8788665938839999,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:32.554542991,0.041481130159679996,0.13336745782360002,-0.5437700992308401,1.2744161058,-0.93165831326,0.045174854692400006,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:32.804542991,-1.106727029696,1.150437574568,0.425611319539912,0.8579704516972001,-0.911711144444,-0.39035420299199997,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:33.054542991,-0.9814166726335999,1.3625881240124003,1.3347879816640003,-0.604772869306,-0.699655239576,-0.387721675632,1021.575241,1,0,giray,giray_cycling_s1
2026-06-07 13:50:33.304542991,-0.863124319108,0.2652949335336,1.2951563958,-1.3301610707199998,-0.297669710528,-0.338553934104,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:33.554542991,-1.0838708719399999,-0.0032720024795599993,0.6566092225343999,-1.3452978658399999,0.379215437245584,-0.23443208933200002,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:33.804542991,-1.5888417482919999,-0.14585644972227998,0.06873757508856,-0.6784036040519998,0.17371242716279997,-0.401535539028,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:34.054542991,-1.31886773242,-0.3425841667728,0.08878384180464001,0.5131005127716,-0.519600110052,-0.7822457194399999,1021.575089,1,0,giray,giray_cycling_s1
2026-06-07 13:50:34.304542991,-0.22011134910492308,0.059029283700769236,0.8083048785961539,0.8992875447384614,-0.3961158727153846,-0.5925508771846153,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:34.554542991,0.038124079944799986,0.5245031728768,0.479288759208372,0.212573609154276,-0.07203925453320001,-0.11732712964879997,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:34.804542991,0.042576091466439994,0.08470412248852002,-0.0079402147956,-0.46906349897599997,0.21023062467999998,0.19425937950400005,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:35.054542991,0.061869178308400004,0.1593463680004,0.06201737019839999,-0.7968275761599999,0.37023398280799996,0.18139589726400004,1021.575089,1,0,giray,giray_cycling_s1
2026-06-07 13:50:35.304542991,-0.07764267404352,0.04058224940352001,-0.2767091194792,-0.8676620507399998,0.5854178142559999,0.20921023278919995,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:35.554542991,-0.481461502688,-0.32650997799719994,-0.44952301678584006,0.237437647498,-0.15282807034752,-0.039069165592839995,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:35.804542991,-0.34582188702719996,-0.005970656229079999,-0.144843062922,1.034609181828,-0.4929602611,-0.32316962003200006,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:36.054542991,0.14364700326680002,0.5942674137316,0.3345293114416,0.8675541603439999,-0.42749749481599997,-0.171536639632,1021.572189,1,0,giray,giray_cycling_s1
2026-06-07 13:50:36.304542991,0.16006257004959998,0.29022977657004,0.2836481506326,-0.19251149133559997,0.0021555671592000014,0.03039969147044,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:36.554542991,0.25241363439000003,0.41468356343579993,0.06210161682120001,-0.613288356064,0.19333865673320003,0.1176368707436,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:36.804542991,0.033311610962680004,0.11927580842760001,-0.21513478116720003,-0.880126767168,0.526104353664,0.049115205296879995,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:37.054542991,0.1192461513636,0.26376838925015994,-0.3761769702876,-0.6482177090560001,0.483948771356,0.1983706054056,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:37.304542991,-0.04808947788835999,0.0977054152752,-0.3792601603879999,0.2047504176968,-0.12357249960319999,0.20872408688400002,1021.572189,1,0,giray,giray_cycling_s1
2026-06-07 13:50:37.554542991,-0.2609425468804,0.581215440242,-0.6427996427748001,1.0177265906119999,-0.43384308576,-0.04352210358320001,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:37.804542991,-0.11702661845600001,0.9240291512119999,-0.09732840143199999,0.9548901939600001,-0.46020874678800006,-0.257979645724,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:38.054542991,0.09611163093479998,0.8529557303755999,-0.050212145806960005,0.15970366615679998,-0.18631082819300002,-0.017687724002600005,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:38.304542991,-0.4936819018346154,0.9874378609038461,-0.5319270326403847,-0.32908055070769227,-0.06921877699353846,-0.035860361743500005,1021.572189,1,0,giray,giray_cycling_s1
2026-06-07 13:50:38.554542991,-0.23185504635760001,0.791565731436,-0.4085822160892,-0.51039083004,0.0477937261772,-0.001478135881999999,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:38.804542991,0.01803248563020001,1.080867777048,-0.44073720101999997,-0.332708737852,0.044759903625360004,0.2377791427864,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:39.054542991,-0.0027472324139999945,1.012916336716,-0.42995827996799996,-0.5418972182199999,0.11235395924947998,-0.06365978591120001,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:39.304542991,0.2520497153632,0.6727346855952,-0.47288119320560007,-0.2671160245004,0.58527546764,-0.019249154668920007,1021.572113,1,0,giray,giray_cycling_s1
2026-06-07 13:50:39.554542991,0.42448447773447995,0.37875109596588,-0.1947150878984,0.674587728952,1.2974372601040003,-0.19773862574635998,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:39.804542991,-0.8388073155156002,0.6355814656247999,-0.5574392288216,0.29798234875839996,0.15588654815660002,0.23948642655396,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:40.054542991,-0.2446932831756,0.5511527235444,0.007065097122079998,-0.07330420508959999,0.12147005747839999,-0.06283802427096,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:40.304542991,-0.19292110662272002,-0.78828083580476,0.31993919864119996,-0.25827017098599997,0.39785625011200004,-0.289526172272,1021.565857,1,0,giray,giray_cycling_s1
2026-06-07 13:50:40.554542991,-0.10306502284275998,-0.29573608782856,-0.08490868148000001,-0.59863235116,0.1973918568992,0.14475218955231997,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:40.804542991,0.311083553984,0.18099894084280002,0.03842621728600001,-0.46632090389599995,-0.606332755072,0.0969066185496,,1,0,giray,giray_cycling_s1
2026-06-07 13:50:41.054542991,0.33591176362520003,-0.33734422541559994,-0.01195096031599999,0.0750483517764,-0.16360431388948002,0.056059097198075995,,1,0,giray,giray_cycling_s1
